@RELATION music

@ATTRIBUTE escala {C+,B,A,F+,E,D,E-,B-,F,G,C,A-,D-}
@ATTRIBUTE armadura {2/8,3/8,1/4,9/8,2/2,3/4,4/4,6/8,2/4}
@ATTRIBUTE g1 NUMERIC
@ATTRIBUTE g2 NUMERIC
@ATTRIBUTE g3 NUMERIC
@ATTRIBUTE g4 NUMERIC
@ATTRIBUTE g5 NUMERIC
@ATTRIBUTE g6 NUMERIC
@ATTRIBUTE g7 NUMERIC
@ATTRIBUTE g8 NUMERIC
@ATTRIBUTE g9 NUMERIC
@ATTRIBUTE g10 NUMERIC
@ATTRIBUTE g11 NUMERIC
@ATTRIBUTE g12 NUMERIC
@ATTRIBUTE acorde1 NUMERIC
@ATTRIBUTE acorde2 NUMERIC
@ATTRIBUTE acorde3 NUMERIC
@ATTRIBUTE acorde4 NUMERIC
@ATTRIBUTE acorde5 NUMERIC
@ATTRIBUTE RHSonidos NUMERIC
@ATTRIBUTE LHSonidos NUMERIC
@ATTRIBUTE AmbasSonidos NUMERIC
@ATTRIBUTE RHSilencios NUMERIC
@ATTRIBUTE LHSilencios NUMERIC
@ATTRIBUTE AmbasSilencios NUMERIC
@ATTRIBUTE MasRuidosa {R,L,B}
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE O3 NUMERIC
@ATTRIBUTE O4 NUMERIC
@ATTRIBUTE O5 NUMERIC
@ATTRIBUTE O6 NUMERIC
@ATTRIBUTE O7 NUMERIC
@ATTRIBUTE RHMasGrave NUMERIC
@ATTRIBUTE RHMasAguda NUMERIC
@ATTRIBUTE LHMasGrave NUMERIC
@ATTRIBUTE LHMasAguda NUMERIC
@ATTRIBUTE RHAmplitud NUMERIC
@ATTRIBUTE LHAmplitud NUMERIC
@ATTRIBUTE TotalAmplitud NUMERIC
@ATTRIBUTE Compositor {Bach,Mozart,Muzio,Beethoven,Debussy,Joplin}

@DATA
C,"2/4",12,0,2,5,16,5,0,11,0,7,0,4,7,8,3,5,2,1.0,1.0,1.0,0.0,0.0,0.0,B,0,2,16,18,24,2,0,69,84,43,65,15,22,41,Joplin
C,"2/4",12,3,5,4,16,4,0,18,0,4,2,4,12,3,4,8,2,1.0,1.0,1.0,0.0,0.0,0.0,B,0,3,24,12,30,3,0,70,86,43,65,16,22,43,Joplin
C,"2/4",11,0,2,9,16,1,6,13,0,11,0,8,7,2,4,8,4,1.0,1.0,1.0,0.0,0.0,0.0,B,0,5,20,12,35,5,0,67,88,40,66,21,26,48,Joplin
C,"2/4",6,0,8,2,15,5,5,6,7,13,0,3,9,0,5,4,6,1.0,0.875,1.0,0.0,0.125,0.0,R,0,9,17,16,19,9,0,64,88,38,64,24,26,50,Joplin
C,"2/4",6,1,6,0,10,10,0,32,2,4,2,11,3,4,5,1,10,1.0,0.875,1.0,0.0,0.125,0.0,R,0,9,15,23,36,1,0,67,84,40,65,17,25,44,Joplin
C,"2/4",0,8,9,0,7,12,0,14,0,19,3,11,6,1,6,5,7,1.0,1.0,1.0,0.0,0.0,0.0,B,0,6,22,25,30,0,0,69,81,41,65,12,24,40,Joplin
C,"2/4",16,1,7,0,19,5,0,26,2,2,2,6,5,1,6,3,9,1.0,1.0,1.0,0.0,0.0,0.0,B,0,7,20,22,37,0,0,67,81,40,64,14,24,41,Joplin
C,"2/4",7,8,5,3,12,8,6,13,0,22,1,0,6,1,5,1,11,1.0,1.0,1.0,0.0,0.0,0.0,B,0,12,17,16,40,0,0,67,81,37,64,14,27,44,Joplin
C,"2/4",13,1,5,0,9,5,4,14,0,10,2,4,9,3,1,2,7,1.0,0.6875,1.0,0.0,0.3125,0.0,R,0,5,17,16,27,2,0,64,84,38,62,20,24,46,Joplin
C,"2/4",6,0,0,2,4,0,10,0,0,6,2,18,2,8,0,0,5,0.75,0.5938,0.75,0.0,0.1563,0.0,R,0,4,11,12,19,2,0,66,84,45,60,18,15,39,Joplin
E,"2/4",12,2,6,10,0,9,4,9,7,4,0,3,18,2,0,6,4,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,28,21,17,0,0,66,79,51,67,13,16,28,Joplin
E,"2/4",4,0,8,3,0,9,2,11,9,1,1,5,2,18,1,0,2,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,2,17,24,9,1,0,57,84,45,69,27,24,39,Joplin
E,"2/4",12,2,5,9,0,8,4,8,7,4,0,3,18,0,0,6,4,0.9375,0.9375,0.9375,0.0625,0.0625,0.0625,B,0,0,28,17,17,0,0,66,79,51,61,13,10,28,Joplin
E,"2/4",4,3,6,13,3,6,2,5,3,3,5,5,0,23,0,3,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,9,29,20,0,0,67,81,50,69,14,19,31,Joplin
C,"2/4",13,3,5,4,16,4,0,17,0,4,2,4,12,3,4,8,2,1.0,1.0,1.0,0.0,0.0,0.0,B,0,2,23,14,30,3,0,70,86,43,65,16,22,43,Joplin
C,"2/4",12,0,2,9,16,1,6,12,0,11,0,9,7,2,4,7,5,1.0,1.0,1.0,0.0,0.0,0.0,B,1,6,17,14,35,5,0,67,88,35,66,21,31,53,Joplin
C,"2/4",13,0,4,2,22,0,2,9,7,8,0,3,13,2,4,4,5,1.0,0.8125,1.0,0.0,0.1875,0.0,R,0,6,18,5,30,11,0,64,88,40,60,24,20,48,Joplin
C,"2/4",5,0,4,2,3,9,4,15,1,14,1,8,10,1,7,2,5,1.0,0.8125,1.0,0.0,0.1875,0.0,R,0,8,18,17,22,1,0,65,84,38,64,19,26,46,Joplin
C,"2/4",4,0,6,1,4,6,0,3,0,2,0,2,11,0,0,0,3,0.5833,0.4167,0.75,0.4167,0.5833,0.25,R,0,2,7,2,16,1,0,69,84,36,55,15,19,48,Joplin
B-,"2/4",6,1,9,0,2,7,3,14,4,8,1,4,0,19,0,0,4,1.0,1.0,1.0,0.0,0.0,0.0,B,0,4,6,27,20,2,0,63,84,41,69,21,28,43,Joplin
B-,"2/4",12,0,7,0,14,10,0,16,0,2,2,8,12,2,4,7,3,1.0,1.0,1.0,0.0,0.0,0.0,B,1,7,21,17,25,0,0,65,82,34,63,17,29,48,Joplin
B-,"2/4",13,0,12,2,6,6,5,9,0,11,0,3,15,2,6,6,1,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,10,18,20,17,2,0,65,84,36,64,19,28,48,Joplin
B-,"2/4",11,0,8,0,15,10,0,17,0,2,1,7,12,2,4,7,3,1.0,1.0,1.0,0.0,0.0,0.0,B,1,7,21,18,24,0,0,65,79,34,63,14,29,45,Joplin
B-,"2/4",20,0,1,3,6,4,4,11,4,8,0,4,13,1,7,6,1,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,9,19,31,6,0,0,62,82,39,63,20,24,43,Joplin
B-,"2/4",15,2,8,0,8,12,0,12,0,4,0,7,16,0,3,4,5,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,6,19,22,18,3,0,62,84,41,63,22,22,43,Joplin
B-,"2/4",13,0,5,2,22,5,1,9,9,7,0,4,13,2,5,3,6,1.0,1.0,1.0,0.0,0.0,0.0,B,0,2,22,24,25,4,0,62,86,46,62,24,16,40,Joplin
B-,"2/4",15,2,8,0,8,12,0,13,0,8,2,8,17,0,2,4,7,1.0,1.0,1.0,0.0,0.0,0.0,B,0,5,22,22,24,3,0,62,84,41,63,22,22,43,Joplin
B-,"2/4",11,2,6,4,26,21,1,22,3,3,2,2,0,7,4,5,11,1.0,1.0,1.0,0.0,0.0,0.0,B,0,9,20,8,40,26,0,71,89,38,63,18,25,51,Joplin
B-,"2/4",19,0,10,0,8,5,0,11,0,7,12,0,5,8,0,2,8,1.0,1.0,1.0,0.0,0.0,0.0,B,3,13,15,17,22,2,0,63,84,32,60,21,28,52,Joplin
E-,"2/4",15,0,7,0,23,8,2,25,0,10,0,18,0,9,2,4,12,1.0,1.0,1.0,0.0,0.0,0.0,B,2,12,21,30,37,6,0,63,87,34,63,24,29,53,Joplin
E-,"2/4",7,0,8,4,11,12,2,11,0,20,0,16,0,13,0,2,10,1.0,1.0,1.0,0.0,0.0,0.0,B,3,13,18,24,27,6,0,63,87,32,62,24,30,55,Joplin
E-,"2/4",7,5,9,2,10,12,4,16,6,25,8,5,0,9,3,3,13,1.0,1.0,1.0,0.0,0.0,0.0,B,2,10,17,23,43,14,0,65,85,34,65,20,31,51,Joplin
E-,"2/4",9,2,5,0,9,7,0,24,0,6,0,8,7,2,5,4,5,1.0,1.0,1.0,0.0,0.0,0.0,B,2,10,19,17,19,3,0,65,86,34,63,21,29,52,Joplin
E-,"2/4",14,0,7,2,13,10,1,20,0,5,0,9,7,4,3,9,4,1.0,1.0,1.0,0.0,0.0,0.0,B,3,8,21,23,24,2,0,66,84,34,63,18,29,50,Joplin
E-,"2/4",12,2,8,0,10,7,0,20,0,3,0,10,8,2,5,10,1,1.0,1.0,1.0,0.0,0.0,0.0,B,3,9,20,9,26,5,0,70,87,34,63,17,29,53,Joplin
E-,"2/4",17,0,4,0,13,14,0,18,3,5,2,4,8,4,4,8,4,1.0,1.0,1.0,0.0,0.0,0.0,B,2,5,19,28,25,1,0,67,84,34,63,17,29,50,Joplin
E-,"2/4",14,4,6,2,21,11,0,19,0,0,0,2,1,5,2,4,9,0.9375,0.9375,0.9375,0.0625,0.0625,0.0625,B,2,10,16,29,21,1,0,63,87,34,63,24,29,53,Joplin
G,"2/4",16,0,0,12,20,0,4,4,0,8,0,16,0,0,0,20,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,2,20,20,20,18,0,71,95,47,71,24,24,48,Joplin
G,"2/4",5,2,10,0,1,24,0,7,4,6,0,2,3,3,0,13,0,0.9063,0.75,1.0,0.0938,0.25,0.0,R,0,2,11,21,21,6,0,60,84,38,66,24,28,46,Joplin
G,"2/4",12,0,2,0,13,4,0,26,2,8,0,0,10,5,10,3,1,0.9688,0.9375,1.0,0.0313,0.0625,0.0,R,0,1,16,9,31,10,0,74,88,43,64,14,21,45,Joplin
G,"2/4",7,1,8,0,12,5,7,24,0,2,0,3,6,3,13,2,2,1.0,1.0,1.0,0.0,0.0,0.0,B,0,1,18,6,36,8,0,72,86,45,62,14,17,41,Joplin
G,"2/4",8,0,4,0,16,4,0,22,1,10,0,2,6,6,12,2,1,0.9375,0.9375,1.0,0.0625,0.0625,0.0,B,0,1,18,9,29,10,0,71,88,47,64,17,17,41,Joplin
G,"2/4",6,2,12,0,18,8,0,14,1,11,0,2,3,5,9,1,6,0.9063,0.875,0.9375,0.0938,0.125,0.0625,R,0,9,14,21,26,4,0,64,88,38,64,24,26,50,Joplin
G,"2/4",19,0,0,3,5,10,0,1,4,10,0,7,0,11,7,0,3,0.9375,0.6875,0.9375,0.0625,0.3125,0.0625,R,1,2,9,12,35,0,0,67,83,31,64,16,33,52,Joplin
G,"2/4",10,0,0,7,18,0,7,17,0,1,0,1,2,15,7,2,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,16,31,14,0,0,67,74,50,62,7,12,24,Joplin
G,"2/4",17,0,0,3,8,10,0,4,4,11,0,8,2,12,10,1,1,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,16,17,32,0,0,67,83,48,64,16,16,35,Joplin
G,"2/4",13,0,7,3,13,5,3,15,0,7,0,0,4,9,6,4,2,1.0,1.0,1.0,0.0,0.0,0.0,B,0,2,13,42,9,0,0,60,79,38,62,19,24,41,Joplin
G,"2/4",19,0,4,0,5,8,0,5,0,10,6,0,9,5,4,5,1,0.9375,0.9375,0.9375,0.0625,0.0625,0.0625,B,1,4,15,12,25,0,0,59,81,31,65,22,34,50,Joplin
C,"2/4",12,0,7,4,7,7,2,12,0,6,0,11,12,5,2,7,2,0.9375,1.0,1.0,0.0625,0.0,0.0,L,0,2,18,21,26,1,0,69,84,43,65,15,22,41,Joplin
C,"2/4",10,0,5,0,13,6,0,16,0,5,0,4,15,5,4,4,1,1.0,0.8125,1.0,0.0,0.1875,0.0,R,0,2,14,15,28,0,0,67,81,43,65,14,22,38,Joplin
C,"2/4",10,3,8,1,9,6,0,9,1,12,4,5,5,4,4,3,6,0.9375,1.0,1.0,0.0625,0.0,0.0,L,0,3,13,25,22,5,0,69,88,43,67,19,24,45,Joplin
C,"2/4",28,0,4,4,8,0,1,9,2,8,0,1,0,1,0,13,2,1.0,0.75,1.0,0.0,0.25,0.0,R,0,2,10,23,23,7,0,60,84,36,66,24,30,48,Joplin
G,"2/4",9,0,4,0,11,6,0,26,2,8,0,1,9,7,9,3,1,0.9063,1.0,1.0,0.0938,0.0,0.0,L,0,2,15,10,30,10,0,60,88,38,64,28,26,50,Joplin
G,"2/4",10,1,6,0,14,0,7,26,0,1,0,0,10,3,9,3,2,0.9688,0.9375,1.0,0.0313,0.0625,0.0,R,0,2,17,7,31,8,0,73,86,43,62,13,19,43,Joplin
G,"2/4",9,0,4,0,11,9,0,24,0,11,0,3,6,5,14,2,1,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,17,8,36,10,0,72,88,48,64,16,16,40,Joplin
G,"2/4",1,2,14,0,22,8,0,11,2,11,0,4,0,5,12,1,5,0.9375,0.9375,1.0,0.0625,0.0625,0.0,B,0,8,18,20,25,4,0,64,88,38,64,24,26,50,Joplin
G,"2/4",14,0,18,0,4,0,10,5,0,6,0,2,6,4,2,4,4,0.8125,0.9375,0.9375,0.1875,0.0625,0.0625,L,0,4,16,18,19,2,0,67,91,43,66,24,23,48,Joplin
D,"2/4",4,12,4,0,5,2,0,12,0,20,0,4,7,7,2,6,2,0.8125,1.0,1.0,0.1875,0.0,0.0,L,0,4,19,18,22,0,0,69,83,45,67,14,22,38,Joplin
D,"2/4",9,0,10,0,5,7,0,13,2,16,2,12,2,12,8,4,2,0.9063,1.0,1.0,0.0938,0.0,0.0,L,0,4,13,27,25,7,0,66,88,45,67,22,22,43,Joplin
D,"2/4",7,0,5,1,16,8,3,21,0,11,0,1,1,5,9,5,3,0.9688,1.0,1.0,0.0313,0.0,0.0,L,0,7,15,33,18,0,0,66,83,42,67,17,25,41,Joplin
D,"2/4",21,0,0,0,6,4,0,7,5,10,7,1,4,6,7,2,3,0.9375,0.9375,0.9375,0.0625,0.0625,0.0625,B,0,7,16,27,11,0,0,62,74,38,62,12,24,36,Joplin
G,"2/4",10,0,5,0,9,7,0,19,0,3,0,12,14,3,2,7,2,0.8438,1.0,1.0,0.1563,0.0,0.0,L,0,8,20,22,15,0,0,62,78,38,60,16,22,40,Joplin
G,"2/4",9,0,5,5,13,7,0,21,0,1,0,6,9,7,6,4,2,0.9688,1.0,1.0,0.0313,0.0,0.0,L,0,8,20,27,12,0,0,62,76,38,60,14,22,38,Joplin
G,"2/4",11,2,8,2,10,6,2,15,1,6,0,1,16,7,2,7,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,6,21,27,10,0,0,62,76,38,62,14,24,38,Joplin
G,"2/4",3,0,3,0,2,1,1,4,0,1,0,0,2,0,0,2,1,0.75,0.75,0.75,0.25,0.25,0.25,B,0,3,4,8,0,0,0,59,71,38,57,12,19,33,Joplin
B-,"2/4",10,0,3,0,3,2,0,12,0,8,0,7,1,19,2,0,0,0.8125,1.0,1.0,0.1875,0.0,0.0,L,0,2,22,21,0,0,0,60,70,41,62,10,21,29,Joplin
B-,"2/4",8,2,4,1,10,5,0,19,0,5,0,9,12,5,3,8,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,6,18,20,18,1,0,65,86,41,63,21,22,45,Joplin
B-,"2/4",5,0,3,1,10,4,1,8,2,7,0,13,7,6,5,5,0,0.9375,0.9375,0.9375,0.0625,0.0625,0.0625,B,0,9,11,17,17,0,0,69,82,38,65,13,27,44,Joplin
B-,"2/4",4,2,9,1,4,12,0,16,0,9,1,9,11,4,4,9,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,5,18,21,21,2,0,65,86,39,63,21,24,47,Joplin
B-,"2/4",16,2,3,2,8,8,3,9,1,10,0,2,12,0,6,6,2,1.0,0.875,1.0,0.0,0.125,0.0,R,0,10,18,17,19,0,0,62,82,38,63,20,25,44,Joplin
B-,"2/4",18,0,2,1,12,12,0,11,1,13,0,3,4,4,11,4,2,1.0,1.0,1.0,0.0,0.0,0.0,B,0,4,18,21,28,2,0,62,86,41,65,24,24,45,Joplin
B-,"2/4",9,0,5,1,8,11,0,15,0,3,0,8,14,6,6,4,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,5,21,11,22,1,0,58,84,41,63,26,22,43,Joplin
B-,"2/4",20,0,2,1,15,12,0,9,2,16,0,3,6,3,12,5,2,1.0,1.0,1.0,0.0,0.0,0.0,B,0,5,20,19,34,2,0,62,86,41,63,24,22,45,Joplin
B-,"2/4",14,0,2,3,9,7,2,9,2,8,1,1,8,7,8,3,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,5,22,23,8,0,0,58,77,39,63,19,24,38,Joplin
B-,"2/4",10,1,1,1,6,4,0,5,2,5,1,0,7,2,7,1,0,0.75,0.6875,0.75,0.0,0.0625,0.0,R,0,4,8,15,8,1,0,67,86,39,67,19,28,47,Joplin
E-,"2/4",4,0,7,3,6,12,0,15,1,5,1,12,12,3,12,3,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,9,13,18,22,4,0,70,84,38,68,14,30,46,Joplin
E-,"2/4",15,0,6,3,13,2,1,10,2,7,1,6,14,3,10,4,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,5,12,12,30,7,0,70,87,39,68,17,29,48,Joplin
E-,"2/4",11,0,6,2,10,8,0,13,1,5,2,8,12,3,12,3,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,9,13,18,21,5,0,70,87,39,68,17,29,48,Joplin
E-,"2/4",13,0,1,2,7,5,1,13,2,7,0,1,9,7,1,5,1,0.9375,0.75,0.9375,0.0625,0.25,0.0625,R,0,6,14,24,8,0,0,63,75,39,63,12,24,36,Joplin
E-,"2/4",8,2,13,2,4,0,4,8,0,2,0,3,9,8,3,3,0,0.8125,1.0,1.0,0.1875,0.0,0.0,L,0,4,16,19,7,0,0,63,79,41,63,16,22,38,Joplin
B-,"2/4",8,2,4,1,10,5,0,19,0,5,0,9,12,5,3,8,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,6,18,20,18,1,0,65,86,41,63,21,22,45,Joplin
B-,"2/4",5,0,3,1,10,4,1,8,2,8,0,13,7,6,4,6,0,0.9375,0.9375,0.9375,0.0625,0.0625,0.0625,B,0,9,11,18,17,0,0,69,82,38,67,13,29,44,Joplin
B-,"2/4",4,2,9,1,4,12,0,15,1,9,1,9,11,4,4,9,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,5,18,21,21,2,0,65,86,39,63,21,24,47,Joplin
B-,"2/4",16,2,3,2,8,8,3,9,1,10,0,2,12,0,6,6,2,1.0,0.875,1.0,0.0,0.125,0.0,R,0,10,18,17,19,0,0,62,82,38,63,20,25,44,Joplin
B-,"2/4",7,0,0,0,2,0,0,3,0,0,0,0,0,1,0,1,1,0.75,0.75,0.75,0.25,0.25,0.25,B,1,3,2,3,3,0,0,62,82,34,58,20,24,48,Joplin
G,"2/4",8,0,3,0,4,1,0,11,2,8,2,6,0,18,3,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,3,17,19,6,0,0,55,79,43,67,24,24,36,Joplin
G,"2/4",21,0,2,1,13,8,0,15,4,5,1,3,8,4,6,7,2,1.0,1.0,1.0,0.0,0.0,0.0,B,0,6,24,27,15,1,0,62,84,38,60,22,22,46,Joplin
G,"2/4",14,0,11,2,9,1,1,14,0,6,0,9,7,2,8,4,3,1.0,1.0,1.0,0.0,0.0,0.0,B,0,8,23,21,15,0,0,62,81,38,62,19,24,43,Joplin
G,"2/4",24,0,1,1,16,5,0,15,4,5,1,0,8,4,6,8,1,1.0,1.0,1.0,0.0,0.0,0.0,B,0,6,24,34,8,0,0,62,79,38,60,17,22,41,Joplin
G,"2/4",18,0,4,2,10,5,4,16,4,8,0,3,4,3,11,4,3,1.0,1.0,1.0,0.0,0.0,0.0,B,0,6,19,42,7,0,0,59,78,38,60,19,22,40,Joplin
G,"2/4",20,0,4,1,12,9,0,10,0,14,2,4,2,5,1,9,5,1.0,1.0,1.0,0.0,0.0,0.0,B,0,9,23,23,18,3,0,59,88,38,64,29,26,50,Joplin
G,"2/4",9,2,6,4,12,9,1,28,2,7,3,10,5,5,1,4,11,1.0,1.0,1.0,0.0,0.0,0.0,B,0,13,25,31,21,3,0,62,88,38,60,26,22,50,Joplin
G,"2/4",18,0,2,3,13,10,0,13,2,12,2,0,7,3,6,6,4,1.0,1.0,1.0,0.0,0.0,0.0,B,0,3,25,36,8,3,0,62,88,38,64,26,26,50,Joplin
G,"2/4",11,0,12,4,11,13,1,18,0,7,2,10,3,11,3,5,7,1.0,1.0,1.0,0.0,0.0,0.0,B,0,11,23,29,26,0,0,59,81,38,62,22,24,43,Joplin
G,"2/4",22,0,3,0,13,1,0,9,0,4,3,4,6,1,5,9,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,9,21,17,12,0,0,59,79,43,59,20,16,36,Joplin
G,"2/4",21,0,2,3,14,6,0,15,4,6,0,3,8,3,8,5,3,1.0,1.0,1.0,0.0,0.0,0.0,B,0,7,25,26,16,0,0,62,83,38,62,21,24,45,Joplin
G,"2/4",14,0,11,0,9,1,1,15,0,5,1,9,7,3,6,6,2,1.0,1.0,1.0,0.0,0.0,0.0,B,0,7,22,22,15,0,0,62,81,38,62,19,24,43,Joplin
G,"2/4",21,0,2,4,11,8,2,13,7,7,0,0,6,4,11,7,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,2,23,45,5,0,0,62,76,43,60,14,17,33,Joplin
G,"2/4",15,1,2,0,7,6,2,9,3,5,5,1,6,1,4,4,4,0.75,0.75,0.75,0.0,0.0,0.0,B,0,7,21,24,4,0,0,59,79,38,57,20,19,41,Joplin
C,"2/4",11,0,8,0,10,14,0,18,3,2,1,6,13,0,4,12,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,6,47,17,3,0,0,58,76,43,57,18,14,33,Joplin
C,"2/4",14,1,11,1,9,10,3,9,1,12,0,5,14,0,4,10,2,1.0,1.0,1.0,0.0,0.0,0.0,B,0,4,43,25,4,0,0,60,74,45,60,14,15,29,Joplin
C,"2/4",11,2,4,4,9,12,5,9,1,14,1,0,10,8,2,10,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,38,29,5,0,0,64,75,48,63,11,15,27,Joplin
C,"2/4",10,1,4,3,8,3,3,19,1,5,0,3,9,15,1,2,2,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,2,16,36,6,0,0,62,76,43,64,14,21,33,Joplin
C,"2/4",12,0,6,0,12,10,1,17,0,2,2,10,13,5,4,8,1,1.0,1.0,1.0,0.0,0.0,0.0,B,0,6,16,19,31,0,0,70,81,40,65,11,25,41,Joplin
C,"2/4",9,7,8,2,8,9,1,13,0,7,1,3,14,7,0,10,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,5,24,21,18,0,0,63,81,41,62,18,21,40,Joplin
C,"2/4",12,0,6,0,13,10,1,16,0,2,1,10,13,5,5,7,1,1.0,1.0,1.0,0.0,0.0,0.0,B,0,5,16,19,31,0,0,70,81,40,65,11,25,41,Joplin
C,"2/4",11,4,3,4,5,3,1,14,5,2,3,4,15,4,9,1,1,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,1,17,26,15,0,0,64,79,43,65,15,22,36,Joplin
C,"2/4",7,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,2,0.75,0.75,0.75,0.25,0.25,0.25,B,0,2,4,2,4,1,0,64,84,36,60,20,24,48,Joplin
E-,"2/4",4,0,8,0,9,3,1,9,2,6,0,2,4,20,0,0,0,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,5,15,9,15,0,0,67,80,46,56,13,10,34,Joplin
E-,"2/4",12,0,2,0,19,6,0,18,0,5,0,7,4,5,9,2,4,1.0,1.0,1.0,0.0,0.0,0.0,B,0,4,20,32,13,0,0,65,75,46,63,10,17,29,Joplin
E-,"2/4",7,0,5,2,4,17,3,15,0,4,0,10,7,4,4,2,6,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,2,18,27,20,0,0,67,82,46,63,15,17,36,Joplin
E-,"2/4",12,0,2,0,24,0,0,9,3,8,0,6,5,3,5,4,4,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,4,15,29,13,3,0,67,87,43,65,20,22,44,Joplin
E-,"2/4",17,3,6,2,12,6,6,14,0,10,0,2,4,3,6,3,7,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,3,17,27,31,0,0,67,82,44,64,15,20,38,Joplin
E-,"2/4",16,0,12,0,4,0,9,6,0,6,0,6,4,1,1,4,6,0.75,1.0,1.0,0.25,0.0,0.0,L,0,7,15,14,20,3,0,67,86,39,63,19,24,47,Joplin
B-,"2/4",7,1,7,0,12,10,1,20,0,2,0,7,8,2,1,7,4,0.875,1.0,1.0,0.125,0.0,0.0,L,0,6,17,9,24,11,0,74,89,41,63,15,22,48,Joplin
B-,"2/4",10,0,7,0,9,10,0,17,0,2,0,10,6,1,1,5,6,0.8125,1.0,1.0,0.1875,0.0,0.0,L,0,6,16,13,25,5,0,69,89,41,63,20,22,48,Joplin
B-,"2/4",11,0,6,0,14,13,4,19,0,11,0,6,6,11,3,8,3,1.0,1.0,1.0,0.0,0.0,0.0,B,0,14,16,27,27,0,0,63,81,36,62,18,26,45,Joplin
B-,"2/4",21,0,2,0,7,8,0,5,0,12,1,0,3,5,4,4,3,0.9375,1.0,1.0,0.0625,0.0,0.0,L,1,7,17,24,7,0,0,62,75,34,63,13,29,41,Joplin
E-,"2/4",4,0,5,0,7,18,0,17,0,6,0,11,4,6,8,2,4,1.0,1.0,1.0,0.0,0.0,0.0,B,0,4,20,31,13,0,0,65,77,46,63,12,17,31,Joplin
E-,"2/4",15,0,2,2,15,5,3,16,0,3,0,6,7,3,5,3,5,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,2,17,28,20,0,0,67,82,46,63,15,17,36,Joplin
E-,"2/4",11,3,5,2,16,3,2,9,3,12,0,3,3,1,5,4,6,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,5,12,22,27,3,0,67,87,43,65,20,22,44,Joplin
E-,"2/4",23,0,8,0,4,10,12,4,0,9,3,2,6,5,5,6,4,0.9375,0.9375,0.9375,0.0625,0.0625,0.0625,B,0,8,17,31,19,0,0,63,79,39,63,16,24,40,Joplin
A-,"2/4",10,0,19,0,6,8,12,8,0,15,0,8,10,2,9,3,6,1.0,1.0,1.0,0.0,0.0,0.0,B,4,12,16,44,10,0,0,62,73,34,61,11,27,39,Joplin
A-,"2/4",16,9,0,0,22,2,0,25,2,9,0,0,7,6,6,7,4,1.0,1.0,1.0,0.0,0.0,0.0,B,0,10,22,32,21,0,0,63,75,39,60,12,21,36,Joplin
A-,"2/4",11,0,17,0,7,7,12,10,0,13,0,10,9,3,9,3,6,1.0,1.0,1.0,0.0,0.0,0.0,B,4,12,17,45,9,0,0,60,73,34,61,13,27,39,Joplin
A-,"2/4",17,0,0,0,8,0,0,11,0,10,0,2,3,12,0,4,1,0.9375,0.6875,0.9375,0.0625,0.3125,0.0625,R,2,15,13,13,5,0,0,60,80,32,56,20,24,48,Joplin
A-,"2/4",9,0,4,0,10,8,0,21,0,2,0,7,7,1,7,4,3,1.0,1.0,1.0,0.0,0.0,0.0,B,0,8,22,12,19,0,0,63,80,36,61,17,25,44,Joplin
A-,"2/4",8,2,12,0,11,8,4,13,1,6,1,6,7,7,6,3,4,0.9375,0.9375,1.0,0.0625,0.0625,0.0,B,0,9,19,10,26,8,0,63,87,37,63,24,26,50,Joplin
